student_id,empathy_markers,problem_solving_language,perseverance_indicators,social_processes,cognitive_processes,positive_sentiment,negative_sentiment,avg_sentence_length,syntactic_complexity,readability_score,word_count,unique_word_count,noun_count,verb_count,adj_count,adv_count,task_completion_rate,time_efficiency,retry_count,recovery_rate,distraction_resistance,focus_duration,collaboration_indicators,leadership_indicators,event_count,empathy_social_interaction,adaptability_flexibility,problem_solving_cognitive,self_regulation_focus,resilience_recovery,communication_expression,collaboration_teamwork,empathy_score,adaptability_score,problem_solving_score,self_regulation_score,resilience_score,communication_score,collaboration_score
student_0454,0.1444002153105774,0.10113053816123035,0.24203678964164194,0.058574913743729855,0.1733648984118475,0.04536205598643589,-0.7902741248688057,6.554755976090415,3.456660709377298,82.98625609557826,199,137,47,41,28,11,0.8261036214365834,0.922222625799621,3,0.35997219399290614,0.804878592632762,210.32130418685472,13,4,84,0.00845823015639309,0.1611905012458782,0.017532485474657165,169.28311531460264,1.0799165819787184,0.0062146016701417174,0.7614738786684881,0.22672469464458334,0.495161654057912,0.41002188326889344,0.6765639739994951,0.3526280569560469,0.6115195954008968,0.29511802440672014
student_0229,0.20417842853949858,0.28691050458305867,0.30310426110928274,0.5122007572294239,0.2476511086904834,0.17006206286997555,-0.6059700517603959,6.699713977095809,3.4286060402234337,61.8544141757178,202,141,37,28,24,10,0.9047092240635503,1.3621877266030764,0,0.6738427726165614,0.6922422440889289,143.15414180754277,9,2,106,0.104580345707845,0.2784312805498447,0.07105370455494049,99.09734437547816,0.0,0.02397875086466655,4.6098068150648155,0.39453708376251406,0.6342811416580094,0.5659046534623569,0.6415023179036093,0.5500270002752763,0.5338248535712272,0.37592081316337084
student_0353,0.12381086556612016,0.166930655302071,0.18390930986555948,0.13312641009526607,0.236448154537431,-0.19834751185802885,-0.5495131583987776,17.244851901137125,3.135115406588231,56.79755440833712,194,106,31,31,19,12,0.7320881874541921,1.0676373598413773,2,0.7272562715316565,0.9101346698128054,108.38530731119741,9,3,99,0.01648249606360517,0.06578934669171577,0.03947044538189871,98.6452258822361,1.454512543063313,-0.02102483625695106,1.1981376908573946,0.25190179050723244,0.5247661400985575,0.4948044162554826,0.6980137587403351,0.46875822942364015,0.5411586656718872,0.257738169970504
student_0729,0.28021975907890234,0.164556678652816,0.3816464134853106,0.11440203671931025,0.3601359006079998,0.5828967686723345,-0.6745419104590181,13.972134442486416,3.8785538387268974,67.21203553374373,187,101,46,33,26,11,0.9703646818786094,2.5,3,0.6541011881293972,0.9484079247529966,171.15900797149692,4,1,90,0.03205771116762086,0.05006312768451571,0.05926276766769311,162.328559553029,1.9623035643881916,0.05887257363590579,0.457608146877241,0.35990421736994366,0.7462089609215057,0.5421897061507922,0.8068337750211483,0.5164085920859738,0.6010440711085737,0.15644487411621066
student_0213,0.22078097776764183,0.2707572855994038,0.4079151952527249,0.22793552561885558,0.2967760909748547,0.2871453627808089,-0.6310186307778217,11.474503238816647,3.7012688595655505,70.74090776233524,205,123,46,39,22,14,0.8278934335014448,0.4405934032443304,2,0.8351537022934431,0.7605879055870604,316.81670875956604,6,4,117,0.050323828214112305,0.19820770086530068,0.08035428882315337,240.966956970424,1.6703074045868862,0.03531887962203949,1.3676131537131335,0.274241166427158,0.5834525110816217,0.4965507974287353,0.7412493159099091,0.5698814298745475,0.5336363299955781,0.23517483120406837
student_0080,0.06753590748378506,0.396148132078496,0.5555536043507401,0.15163812807336607,0.22562377234826692,0.37711715722595124,0.17944164197129508,10.193365249683984,4.107705133733633,64.52867150144087,211,111,33,31,26,23,0.9220386355505522,1.3113083564023005,0,0.47264496303050224,0.6846302193314227,179.05376579336826,4,7,105,0.010241018588577202,0.29078312226153197,0.08938043596826975,122.5856189472309,0.0,0.04186000445208059,0.6065525122934643,0.2461616031847612,0.63182166453903,0.4777278383674049,0.6805093298961656,0.4643086251158709,0.608119194569434,0.2192323538361388
student_0149,0.20636937130196562,0.22079468487527212,0.1881101007522715,0.16776832034074993,0.14454531199619536,0.22895411223254408,-0.20722928025697773,14.562804185757164,2.720421360824481,56.512888081468795,211,139,48,45,18,20,0.9645985113553787,0.3461061563061872,4,0.46752150233283934,0.8514060929834307,259.5253355203666,8,3,100,0.034622242793107334,0.14333346150466228,0.03191483661239784,220.9614519456093,1.8700860093313574,0.03182462160032363,1.3421465627259994,0.24340384948857569,0.510912755461102,0.39397241794750093,0.809156456495312,0.38676929243624525,0.6197335988102705,0.3192095115391959
student_0303,0.4168670056078366,0.2384389992838884,0.26087991193474497,0.16140833299574917,0.17465185652152143,-0.046767679765388814,-0.26802898293560795,13.03633635614924,2.8744883688202516,62.274757084877,194,118,32,24,15,20,0.8506885124180927,1.0540093223571287,4,0.4674775840719231,0.8357919192105745,136.958303754808,5,5,132,0.06728580845609053,0.13968992797378638,0.04164381389206483,114.46864354705579,1.8699103362876923,-0.005518586212315881,0.8070416649787459,0.38063756067437504,0.5814527697998909,0.5403876502195661,0.7325470156752272,0.49854840458955574,0.5332018893342135,0.3112630806001122
student_0629,0.24369917696780016,0.19627872082327022,0.4289797413906245,0.28519511216517385,0.2570117203472579,0.3448351546889942,-0.7068907193995393,11.609083607906063,3.825010533795078,67.21350941832341,214,129,42,27,23,13,0.8006773660426633,0.6083482276724721,1,0.34832980768476374,0.8409381658299198,480.95773305086016,8,4,91,0.06950181410989231,0.12735721042121473,0.05044593170634783,404.4557138735065,0.34832980768476374,0.044483734954880255,2.281560897321391,0.411093046039795,0.4144627682123707,0.5129995903543376,0.7549195324472208,0.4130661745288621,0.6103357083680533,0.3661346931699814
student_0778,0.1693257626556566,0.26933320198233174,0.056887692534483565,0.4190662529328602,0.3558459481234628,0.6359455374108105,-0.13417723594440767,10.012375281148541,3.615892618341008,64.6229532962689,203,112,35,39,28,13,0.5191947262124066,0.7646916678970499,3,0.270106726325286,0.9133012334679956,194.22652684435502,5,3,105,0.07095871288110485,0.045013542352537364,0.09584112862053096,177.3873265391542,0.810320178975858,0.07122590019001078,2.095331264664301,0.33579411808416615,0.35992736577249995,0.38516720534295384,0.6381663137636434,0.2956421352886357,0.5710888001890335,0.2069063252834897
student_0507,0.10545421749979744,0.412519320532224,0.11165826697996163,0.11048809094860094,0.11283683598043848,0.16913590796413497,-0.14737036392477632,5.061465868848506,4.785199592949943,62.580697494886984,203,84,39,31,21,10,0.8172962687271201,1.0538868690750995,2,0.3713569198246692,0.6956679823359093,159.69402398349683,5,4,96,0.011651435174031164,0.24872942249105734,0.046547374909656485,111.09401945570156,0.7427138396493383,0.014207416268987338,0.5524404547430047,0.2842677086221537,0.5780011110703702,0.42142316979717886,0.6637932916545072,0.2803143124144545,0.6083415942475974,0.21992937055983602
student_0343,0.42754908476185066,0.14618807443405762,0.7362058914355981,0.3823564101966043,0.14428980700263128,0.03320491665023578,-0.6206977352583556,15.04400473346977,1.2366063886755447,74.37444609190376,194,133,44,26,21,10,0.5289895439910841,2.5,4,0.4800429043419958,0.8860434800734984,280.09876697737985,2,3,106,0.1634761332323849,0.06028180751073096,0.02109344904617647,248.17968625693354,1.9201716173679833,0.004416253914481359,0.7647128203932086,0.3400506022415958,0.5273856785935681,0.35840283882816715,0.614998905749309,0.5495854574536184,0.4943724642369205,0.2246537840259487
student_0486,0.08917514806890406,0.30393615862501594,0.458297034584871,0.33163527937281934,0.31702541641481996,0.5589210379062663,-0.20259210801841776,7.059137347786394,4.487225955487555,38.62675995193187,181,102,36,22,15,17,0.8764923285416049,1.8150512606415625,1,0.22013389435757355,0.8418738970359773,362.30154260238453,5,7,110,0.029573625142943528,0.13859631619014587,0.09635548725161645,305.0122115728156,0.22013389435757355,0.05700994586643917,1.6581763968640968,0.2893469141685187,0.5754366936376378,0.5601819126535278,0.7777022923580839,0.38750353559684636,0.530886287126629,0.3285313730995901
student_0712,0.12548012366790592,0.36965400535978404,0.42076461042140306,0.3803424394373842,0.33947983933728826,0.5833514001242444,-0.4172094120821167,8.704548071009219,4.456614018090003,53.05926724948648,191,92,30,31,16,14,0.4405488481789093,2.083314148097485,2,0.5840043809569366,0.8777973489047112,218.86075882195397,5,7,104,0.04772541633675599,0.053836237184438626,0.1254900823499246,192.11539387318456,1.1680087619138733,0.05366832881143049,1.901712197186921,0.37930819832069435,0.4922564371156265,0.4925529162778094,0.6301527349874055,0.43020991792986024,0.6161843584346857,0.302735943516959
student_0134,0.1588460545173127,0.38579893959303424,0.4771525124952427,0.19144787850145326,0.19951465974471974,0.1951912443125549,-0.024788682765828796,8.913704817124135,4.921141516439075,50.35141281778513,194,122,42,28,22,19,0.7832663648560111,1.0292516789087072,4,0.38257791309510447,0.701372577606889,83.75651464835923,6,2,95,0.030410740145665704,0.23390481558417264,0.0769725441627779,58.744522570288865,1.5303116523804179,0.0238133318061317,1.1486872710087195,0.237299188071877,0.48000436349380343,0.5400718199617619,0.677404525789249,0.39235487453735757,0.6098878628172464,0.24844963060825287
student_0704,0.12566751557557146,0.6464823574417933,0.13079732488837617,0.3205962270282088,0.3368990294436593,-0.11427703157071772,-0.1685017173127118,7.748155227975471,1.2942883364968791,58.049259379284074,212,85,49,32,24,15,0.7995135228018613,2.5,4,0.5514962746750235,0.7921838405705218,141.7303980563367,2,5,92,0.04028853135353687,0.16615182972061535,0.217799278774589,112.27653105785762,2.205985098700094,-0.009713547683511006,0.6411924540564176,0.33234736886541405,0.7217962106254201,0.681887359282477,0.6396645300700345,0.37298514743241545,0.42716897060148273,0.16930926479501954
student_0312,0.10682136950093098,0.10846004019288348,0.11151994216391814,0.09587677165549377,0.3024775161706953,0.48323554513816774,-0.15381281598511853,7.904160238565905,4.131899574995619,54.10074950097355,210,102,33,36,17,16,0.8811218622728759,2.5,4,0.3931228796268326,0.9126210668045848,269.096596781093,6,1,90,0.010241688051567886,0.07699148834056149,0.032806723561317176,245.5832232278443,1.5724915185073305,0.04929002560409311,0.5752606299329626,0.22974004808627793,0.6360715577519437,0.5739536267419078,0.8227784372690533,0.457957820393723,0.631145633114336,0.15244795676662162
student_0723,0.15521976788527783,0.32099579652469723,0.24098901999865366,0.29184535691809815,0.34523444346260834,-0.12596871259408643,0.051026596301741445,8.762161472389508,3.656527470386602,47.66388089598513,203,92,48,29,21,11,0.7535580913931618,0.7226927524684181,4,0.46539609066847126,0.8392431881784789,137.27932147024026,6,2,97,0.04530016855922326,0.12113959629467512,0.11081880516704051,115.21073542166275,1.861584362673885,-0.011589121558655952,1.751072141508589,0.3029544424603413,0.5344271986876782,0.5067026219517422,0.7209226647059614,0.39665728963414393,0.38991154038771486,0.19240025865418675
student_0630,0.17097774059130702,0.18236175387586823,0.15173806495016856,0.1940615457967129,0.0318770318458259,0.7507496060422585,-0.49710505713821296,20.224152117537983,2.947216234366755,60.56963970967708,209,95,46,37,16,22,0.8905240295151446,0.9379765629127462,5,0.22707086330723739,0.9693870556766216,298.21973035715394,4,3,101,0.03318020463597843,0.027261562534177667,0.0058131514357617165,289.0903463555975,1.135354316536187,0.07132121257401455,0.7762461831868516,0.34275632284988566,0.44162356491827937,0.3717028071683429,0.7828426187415022,0.2822102628335084,0.5971136334145626,0.18840130019058549
student_0001,0.3536766572335659,0.3442408863859198,0.3847735905736189,0.2882745276634124,0.20750641932313021,-0.10534561960636085,-0.36895658478816507,4.567601265040958,3.4575334470673424,45.315357920156444,216,108,41,29,31,24,0.8884715762222992,0.3630915863983914,3,0.6021546231203966,0.807405081235072,81.79374638445358,9,1,103,0.10195597130958081,0.17111511104748123,0.0714321937185627,66.04068644406063,1.8064638693611896,-0.011377326917486972,2.5944707489707115,0.29743496474558445,0.5290421454301208,0.4270037946443094,0.7102177157392144,0.47414127713445126,0.4902989429924755,0.241601848419872
student_0317,0.5816434885743039,0.13751560636675203,0.18466532912825498,0.31868201397136686,0.2870735436345423,0.21014971988863979,-0.36979990325734247,6.425918947251098,2.184270027270785,63.41705961902114,217,130,45,41,19,11,0.6053913502980529,0.4093449105246015,2,0.8076496427140895,0.7557486586539172,356.6512049736892,4,2,101,0.18535931835219088,0.14786764934961574,0.03947709242475633,269.5386697661689,1.615299285428179,0.027319463585523174,1.2747280558854674,0.3940720034894391,0.4324595883134011,0.38537581583514996,0.6240190015507588,0.4550855570863217,0.5786640587253126,0.2909120841946332
student_0707,0.16110471655100672,0.33252998755671026,0.23940642806415027,0.3444907763795205,0.22215394167830374,0.7935973657117101,-0.6787472878676094,9.88759033175491,5.187096065035606,69.5187183952783,201,104,42,31,28,20,0.6813296244536494,1.596588023896165,1,0.6985934739690771,0.8488993390829997,317.86307155892194,7,1,119,0.0554990888830589,0.10294935655727801,0.07387284746196048,269.8337513652611,0.6985934739690771,0.08253412603401786,2.4114354346566436,0.3900306590809639,0.5442706808654904,0.5165046784242391,0.6809078511492015,0.3964048265765535,0.6696470278294641,0.2365884589007345
student_0548,0.5264086385938195,0.26731000106425495,0.2395636514821449,0.15870854032939444,0.2475341474641569,0.17181287293066466,-0.1536069484919219,11.817174882525165,2.2315296340050508,51.21510029665628,196,111,31,35,21,16,0.8287171032571798,1.1815502444817036,2,0.4032455882366467,0.8512213092818377,172.92908316652745,7,3,102,0.08354554664800883,0.12329544559835133,0.06616835322208323,147.2009205859193,0.8064911764732934,0.019071228895303778,1.110959782305761,0.35557332457271895,0.5759744937424072,0.513062472894049,0.7739845304378855,0.4688767136091097,0.5078902241929806,0.29767485967256735
student_0873,0.23320414628000993,0.30002336426508447,0.41543966926022896,0.2206668812070295,0.23818103436197738,0.5258743434952848,-0.6947269377936616,3.740798699108826,1.6730268173474674,82.6091848655209,223,135,38,41,19,11,0.8793357179436053,1.629631545168809,2,0.6622144471495098,0.8947419637160207,248.624088970608,3,3,84,0.051460431644157686,0.09255715090510704,0.07145987523341814,222.45440559266842,1.3244288942990197,0.07099303637186345,0.6620006436210886,0.3987321750210277,0.6620041971479728,0.5719141724128471,0.7626473580927502,0.46377513262714887,0.5163725355814235,0.1867939119523757
student_0533,0.22994845690931615,0.20612937316352536,0.5856838473440281,0.30475523313673375,0.551514651678202,0.7961529042006461,-0.16936895284583686,9.462778023018236,3.7456430290855023,64.74130567533506,216,137,49,27,28,23,0.8824385721889717,1.1088409146388685,2,0.36769437231144236,0.8298295616385307,385.1888495215871,2,3,109,0.07007799559483081,0.15016495865646637,0.11368336944092781,319.6410941465486,0.7353887446228847,0.10907294787548852,0.6095104662734675,0.42965236714574795,0.5668049568833264,0.5121870739578168,0.8330225201946821,0.49700981733543265,0.595269683767961,0.1473644592745922
student_0478,0.16873682327409087,0.2538970213381382,0.3253350724500852,0.5811887607524207,0.4222954959755191,0.3944640485272361,-0.5430299222808556,12.65657561290292,5.494998395392367,59.29218131618767,193,95,29,29,17,15,0.5010429566042266,0.9506287779802893,2,0.7943633553818288,0.819053457355792,122.58152039775888,6,2,118,0.09806794521196908,0.09066199071376672,0.10721956855269602,100.40081808971395,1.5887267107636576,0.03747408461008743,3.487132564514524,0.4228038436738425,0.5201783648849798,0.41159825909009573,0.5538684898119678,0.5210810482917454,0.5434069742532484,0.29970953771768294
student_0405,0.04515369517060627,0.08954028761679939,0.058456217031410254,0.17811165743098722,0.3792692623618928,0.4453059290176052,-0.5496715561979678,5.136616846461255,6.281519515571879,58.756096046755246,189,126,28,26,24,11,0.6052805874458334,0.3,1,0.6946762054739628,0.8829934578087223,229.4334413443579,4,2,112,0.008042399485970247,0.07082178859254226,0.03395987883609523,202.58822770960924,0.6946762054739628,0.056108547056218254,0.7124466297239489,0.26798325097039377,0.47394133936540744,0.37789290197565967,0.7023071386857728,0.3871450045866601,0.6788854999625155,0.13963079800583972
student_0173,0.48209428949031524,0.27036668637481137,0.124777547929926,0.2697155692574666,0.206127813040812,0.10425328340976209,0.05711594231736716,10.03776679973566,2.021550479887002,85.93041607674944,194,90,33,23,17,20,0.7222009002407855,0.5383530157166719,3,0.5047975978829999,0.8526641379512115,455.1407895949439,3,2,100,0.13002833572565428,0.10640609220938721,0.05573009378153097,388.0822290064066,1.5143927936489998,0.009382795506878589,0.8091467077723997,0.4227420614991746,0.49085767203641195,0.4338852690894916,0.8118998848405403,0.4342873078485686,0.4310421184997705,0.18796551882887483
student_0126,0.35993742481792457,0.26322314115715506,0.15635726196781882,0.35876163521330934,0.11418559314261933,0.6396054509905165,-0.4502604091560165,16.035269337637857,3.388415260370897,73.07939874744844,185,101,43,35,23,20,0.6163154709964769,0.3,2,0.8480947800120211,0.8670174312221395,97.38509345478734,6,4,89,0.1291317391021462,0.08195921451064848,0.030056290501893165,84.4345735664977,1.6961895600240422,0.06460015055004216,2.152569811279856,0.49931570610686393,0.5001196636227698,0.33446709188509005,0.7160202703341135,0.5384491525078603,0.6295521026082899,0.25358806745119616
student_0395,0.19605420588440753,0.2076698374564722,0.09793866259816449,0.2343275304118965,0.1205099510723707,-0.032627148459863975,0.10166341467675788,13.994184806545176,4.490011369719127,88.1967052357239,206,90,35,41,29,24,0.8884624348378644,1.2731620185087364,2,0.5578950404813063,0.7993564709823129,102.52390278774028,6,3,99,0.045940897891758724,0.178264238325516,0.025026281951086637,81.95314512374178,1.1157900809626127,-0.0029364433613877578,1.405965182471379,0.24231761662660542,0.6231755082566478,0.419513866044812,0.7160550514638578,0.4312919973447795,0.5832409836061262,0.23296333196381838
student_0421,0.350841738423868,0.3086928661865369,0.2867243602555089,0.5600688960571516,0.10594589920548952,0.6923771145932998,-0.5559199895375142,7.331030549361577,3.807613973181898,73.98546920382643,218,131,38,44,26,17,0.782922199202805,2.5,4,0.6545793642351962,0.7789619809378335,196.01065903350633,1,1,84,0.1964955451298277,0.17305557199158292,0.0327047432864525,152.68485124567036,2.618317456940785,0.09070140201172226,0.5600688960571516,0.5255440635416478,0.747894607859947,0.4822475572644043,0.6445886235477402,0.46406766950416595,0.614792306074354,0.22285316272841893
student_0553,0.2976150813463317,0.28277292831949336,0.2568282802399632,0.2769346350351254,0.09699531585402744,0.03113186062560286,-0.37550362547283256,12.781515091603772,3.824232945535177,55.224726142627546,197,124,32,27,25,22,0.6206376142180356,1.5859652761258787,4,0.8100075902886964,0.9327255419273313,279.2615905121517,3,1,109,0.08241992393359553,0.0417530591560324,0.02742764949731752,260.47441834993515,3.2400303611547856,0.0038603507175747546,0.8308039051053762,0.31910284152028534,0.5950421714544795,0.4051721962380795,0.6325442997915539,0.5253874618174186,0.5167964414534371,0.27709482104732175
student_0904,0.38256661568693123,0.23380701751390207,0.7882556817328998,0.31956280628936573,0.07198274364928567,0.37504716644395014,-0.31219701113118514,12.337569164232717,3.179791349815236,72.6793431432667,193,95,40,30,25,21,0.9853629381273025,1.0838315014961755,4,0.7273121443644538,0.8178805262329967,352.1844406793431,4,0,90,0.12225406130154103,0.1794537797612526,0.01683007060510726,288.0447956738947,2.909248577457815,0.03562948081217527,1.278251225157463,0.36430170602128664,0.6774719594475751,0.5262197818625667,0.7753883584191558,0.712864924469196,0.5732570899717213,0.2781092760208932
student_0091,0.23447365948588197,0.4850993016333455,0.3656360562780008,0.5896235644895469,0.21146811847078245,-0.16847781469288708,-0.03799005952233836,6.552694142209594,3.841437999609546,74.50501911872837,222,130,51,33,20,24,0.6495481100835774,0.5751680422562453,4,0.7461958560475092,0.6346812934787956,291.7001946512555,7,1,104,0.13825119488497398,0.23729207539902533,0.10258303658789414,185.1366568492753,2.9847834241900366,-0.02190211591007532,4.127364951426828,0.34987001916577043,0.5389795740008118,0.5117480942002794,0.5442714474809512,0.5472506248229689,0.5651603245270043,0.3106023191403949
